"year","month","day","PM_Average","city"
2013,10,20,26.1612903225806,"Beijing"
2013,10,20,47.2916666666667,"Shanghai"
2013,10,21,95.063829787234,"Beijing"
2013,10,21,57.1428571428571,"Shanghai"
2013,10,22,138.613636363636,"Beijing"
2013,10,22,53.5833333333333,"Shanghai"
2013,10,23,24.9347826086957,"Beijing"
2013,10,23,41.1142857142857,"Shanghai"
2013,10,24,20.5505617977528,"Beijing"
2013,10,24,50.1549295774648,"Shanghai"
2013,10,25,42.7912087912088,"Beijing"
2013,10,25,33.7272727272727,"Shanghai"
2013,10,26,67.8505747126437,"Beijing"
2013,10,26,52.4583333333333,"Shanghai"
2013,10,27,214.755555555556,"Beijing"
2013,10,27,40.7857142857143,"Shanghai"
2013,10,28,288.793103448276,"Beijing"
2013,10,28,36.9428571428571,"Shanghai"
2013,10,29,32.5844155844156,"Beijing"
2013,10,29,43.6,"Shanghai"
2013,10,30,94.6962025316456,"Beijing"
2013,10,30,45.8428571428571,"Shanghai"
2013,10,31,151.986111111111,"Beijing"
2013,10,31,40.6923076923077,"Shanghai"
2013,11,1,207.479166666667,"Beijing"
2013,11,1,33.3802816901408,"Shanghai"
2013,11,2,266.5625,"Beijing"
2013,11,2,51.6231884057971,"Shanghai"
2013,11,3,43.1875,"Beijing"
2013,11,3,88.6901408450704,"Shanghai"
2013,11,4,46.4315789473684,"Beijing"
2013,11,4,52.9130434782609,"Shanghai"
2013,11,5,188.479166666667,"Beijing"
2013,11,5,48.4929577464789,"Shanghai"
2013,11,6,107.3125,"Beijing"
2013,11,6,128.863636363636,"Shanghai"
2013,11,7,40.78125,"Beijing"
2013,11,7,200.793103448276,"Shanghai"
2013,11,8,154.9375,"Beijing"
2013,11,8,110.784615384615,"Shanghai"
2013,11,9,95.3333333333333,"Beijing"
2013,11,9,71.6285714285714,"Shanghai"
2013,11,10,19.1041666666667,"Beijing"
2013,11,10,45.2941176470588,"Shanghai"
2013,11,11,38.7395833333333,"Beijing"
2013,11,11,43.0985915492958,"Shanghai"
2013,11,12,61.6947368421053,"Beijing"
2013,11,12,26.7910447761194,"Shanghai"
2013,11,13,185.421052631579,"Beijing"
2013,11,13,25.112676056338,"Shanghai"
2013,11,14,64.6276595744681,"Beijing"
2013,11,14,83.3913043478261,"Shanghai"
2013,11,15,111.15625,"Beijing"
2013,11,15,180.835820895522,"Shanghai"
2013,11,16,45.8854166666667,"Beijing"
2013,11,16,129.608695652174,"Shanghai"
2013,11,17,10.6145833333333,"Beijing"
2013,11,17,81,"Shanghai"
2013,11,18,9.42708333333333,"Beijing"
2013,11,18,66.695652173913,"Shanghai"
2013,11,19,37.7894736842105,"Beijing"
2013,11,19,98.3333333333333,"Shanghai"
2013,11,20,71.5208333333333,"Beijing"
2013,11,20,132.19696969697,"Shanghai"
2013,11,21,121.531914893617,"Beijing"
2013,11,21,107.04347826087,"Shanghai"
2013,11,22,161.864583333333,"Beijing"
2013,11,22,69.3478260869565,"Shanghai"
2013,11,23,219.305263157895,"Beijing"
2013,11,23,73.3098591549296,"Shanghai"
2013,11,24,87.0625,"Beijing"
2013,11,24,53.7205882352941,"Shanghai"
2013,11,25,18.2842105263158,"Beijing"
2013,11,25,77.6231884057971,"Shanghai"
2013,11,26,19.6489361702128,"Beijing"
2013,11,26,101.727272727273,"Shanghai"
2013,11,27,6.75,"Beijing"
2013,11,27,77.7,"Shanghai"
2013,11,28,23.1145833333333,"Beijing"
2013,11,28,64.2173913043478,"Shanghai"
2013,11,29,56.8125,"Beijing"
2013,11,29,70.2253521126761,"Shanghai"
2013,11,30,34.3020833333333,"Beijing"
2013,11,30,98.9855072463768,"Shanghai"
2013,12,1,81.34375,"Beijing"
2013,12,1,221.535211267606,"Shanghai"
2013,12,2,126.395833333333,"Beijing"
2013,12,2,241.442857142857,"Shanghai"
2013,12,3,86.3645833333333,"Beijing"
2013,12,3,150.585714285714,"Shanghai"
2013,12,4,108.739583333333,"Beijing"
2013,12,4,120.414285714286,"Shanghai"
2013,12,5,45.4166666666667,"Beijing"
2013,12,5,261.557142857143,"Shanghai"
2013,12,6,154.708333333333,"Beijing"
2013,12,6,454.75,"Shanghai"
2013,12,7,326.947916666667,"Beijing"
2013,12,7,193.228571428571,"Shanghai"
2013,12,8,204.614583333333,"Beijing"
2013,12,8,141.428571428571,"Shanghai"
2013,12,9,16.1979166666667,"Beijing"
2013,12,9,198.428571428571,"Shanghai"
2013,12,10,25.9375,"Beijing"
2013,12,10,87.3472222222222,"Shanghai"
2013,12,11,30.4270833333333,"Beijing"
2013,12,11,114.842857142857,"Shanghai"
2013,12,12,20.2395833333333,"Beijing"
2013,12,12,103.114285714286,"Shanghai"
2013,12,13,62.4791666666667,"Beijing"
2013,12,13,111.9,"Shanghai"
2013,12,14,55.8645833333333,"Beijing"
2013,12,14,58.3857142857143,"Shanghai"
2013,12,15,54.4479166666667,"Beijing"
2013,12,15,91.6666666666667,"Shanghai"
2013,12,16,170.595744680851,"Beijing"
2013,12,16,22.7826086956522,"Shanghai"
2013,12,17,50.7530864197531,"Beijing"
2013,12,17,15.0144927536232,"Shanghai"
2013,12,18,48.2282608695652,"Beijing"
2013,12,18,51.0422535211268,"Shanghai"
2013,12,19,45.7647058823529,"Beijing"
2013,12,19,104.535211267606,"Shanghai"
2013,12,20,34.1595744680851,"Beijing"
2013,12,20,207.642857142857,"Shanghai"
2013,12,21,76.5520833333333,"Beijing"
2013,12,21,66.4647887323944,"Shanghai"
2013,12,22,164.770833333333,"Beijing"
2013,12,22,60.1129032258064,"Shanghai"
2013,12,23,145.4375,"Beijing"
2013,12,23,63.4225352112676,"Shanghai"
2013,12,24,285.884210526316,"Beijing"
2013,12,24,136.253521126761,"Shanghai"
2013,12,25,156.135416666667,"Beijing"
2013,12,25,113.464788732394,"Shanghai"
2013,12,26,9.83333333333333,"Beijing"
2013,12,26,233.385714285714,"Shanghai"
2013,12,27,25.3666666666667,"Beijing"
2013,12,27,64.1304347826087,"Shanghai"
2013,12,28,21.8421052631579,"Beijing"
2013,12,28,107.34328358209,"Shanghai"
2013,12,29,61.6292134831461,"Beijing"
2013,12,29,140.225352112676,"Shanghai"
2013,12,30,36.5697674418605,"Beijing"
2013,12,30,122.014705882353,"Shanghai"
2013,12,31,49.625,"Beijing"
2013,12,31,105.685714285714,"Shanghai"
2014,1,1,52.4111111111111,"Beijing"
2014,1,1,135.537313432836,"Shanghai"
2014,1,2,150.666666666667,"Beijing"
2014,1,2,103.12676056338,"Shanghai"
2014,1,3,47.1538461538462,"Beijing"
2014,1,3,146,"Shanghai"
2014,1,4,143.885416666667,"Beijing"
2014,1,4,116.521739130435,"Shanghai"
2014,1,5,96.6770833333333,"Beijing"
2014,1,5,56.7183098591549,"Shanghai"
2014,1,6,141.46875,"Beijing"
2014,1,6,26.4428571428571,"Shanghai"
2014,1,7,102.114583333333,"Beijing"
2014,1,7,47.4142857142857,"Shanghai"
2014,1,8,18.1354166666667,"Beijing"
2014,1,8,40.0985915492958,"Shanghai"
2014,1,9,28.46875,"Beijing"
2014,1,9,30.169014084507,"Shanghai"
2014,1,10,75.4588235294118,"Beijing"
2014,1,10,46.7384615384615,"Shanghai"
2014,1,11,142.645833333333,"Beijing"
2014,1,11,43.5352112676056,"Shanghai"
2014,1,12,24.2696629213483,"Beijing"
2014,1,12,84.6760563380282,"Shanghai"
2014,1,13,118.458333333333,"Beijing"
2014,1,13,40.3661971830986,"Shanghai"
2014,1,14,108.924731182796,"Beijing"
2014,1,14,21.8333333333333,"Shanghai"
2014,1,15,197.239583333333,"Beijing"
2014,1,15,31.3239436619718,"Shanghai"
2014,1,16,408.770833333333,"Beijing"
2014,1,16,73.6901408450704,"Shanghai"
2014,1,17,150.03125,"Beijing"
2014,1,17,101.43661971831,"Shanghai"
2014,1,18,73.1041666666667,"Beijing"
2014,1,18,162.571428571429,"Shanghai"
2014,1,19,114.873684210526,"Beijing"
2014,1,19,116.802816901408,"Shanghai"
2014,1,20,8.375,"Beijing"
2014,1,20,185.507042253521,"Shanghai"
2014,1,21,43.4210526315789,"Beijing"
2014,1,21,45.9285714285714,"Shanghai"
2014,1,22,145.282608695652,"Beijing"
2014,1,22,53.7727272727273,"Shanghai"
2014,1,23,259.466666666667,"Beijing"
2014,1,23,40.7142857142857,"Shanghai"
2014,1,24,135.978723404255,"Beijing"
2014,1,24,32.2676056338028,"Shanghai"
2014,1,25,25.2162162162162,"Beijing"
2014,1,25,103.458333333333,"Shanghai"
2014,1,26,52.2444444444444,"Beijing"
2014,1,26,25.9,"Shanghai"
2014,1,27,85.8333333333333,"Beijing"
2014,1,27,18.8571428571429,"Shanghai"
2014,1,28,42,"Beijing"
2014,1,28,50.8676470588235,"Shanghai"
2014,1,29,133.125,"Beijing"
2014,1,29,57.7014925373134,"Shanghai"
2014,1,30,67.28125,"Beijing"
2014,1,30,193.087719298246,"Shanghai"
2014,1,31,148.5625,"Beijing"
2014,1,31,136.338028169014,"Shanghai"
2014,2,1,141.31914893617,"Beijing"
2014,2,1,68.304347826087,"Shanghai"
2014,2,2,64.9375,"Beijing"
2014,2,2,202.887323943662,"Shanghai"
2014,2,3,6.50526315789474,"Beijing"
2014,2,3,54.0434782608696,"Shanghai"
2014,2,4,26.4791666666667,"Beijing"
2014,2,4,19.7205882352941,"Shanghai"
2014,2,5,91.03125,"Beijing"
2014,2,5,13.8732394366197,"Shanghai"
2014,2,6,127.947916666667,"Beijing"
2014,2,6,10.875,"Shanghai"
2014,2,7,90.4270833333333,"Beijing"
2014,2,7,12.28125,"Shanghai"
2014,2,8,50.4222222222222,"Beijing"
2014,2,8,43.4411764705882,"Shanghai"
2014,2,9,10.6421052631579,"Beijing"
2014,2,9,45.5633802816901,"Shanghai"
2014,2,10,24.3645833333333,"Beijing"
2014,2,10,27.4285714285714,"Shanghai"
2014,2,11,121.791208791209,"Beijing"
2014,2,11,36.4647887323944,"Shanghai"
2014,2,12,130.484210526316,"Beijing"
2014,2,12,26.695652173913,"Shanghai"
2014,2,13,189.208333333333,"Beijing"
2014,2,13,24,"Shanghai"
2014,2,14,296.548387096774,"Beijing"
2014,2,14,40.7536231884058,"Shanghai"
2014,2,15,400.333333333333,"Beijing"
2014,2,15,27.2394366197183,"Shanghai"
2014,2,16,280.677083333333,"Beijing"
2014,2,16,21.1111111111111,"Shanghai"
2014,2,17,74.8,"Beijing"
2014,2,17,31.3380281690141,"Shanghai"
2014,2,18,69.445652173913,"Beijing"
2014,2,18,22.5735294117647,"Shanghai"
2014,2,19,72.5625,"Beijing"
2014,2,19,69.031746031746,"Shanghai"
2014,2,20,233.148936170213,"Beijing"
2014,2,20,123.591549295775,"Shanghai"
2014,2,21,278.159574468085,"Beijing"
2014,2,21,85.7971014492754,"Shanghai"
2014,2,22,272.322580645161,"Beijing"
2014,2,22,55,"Shanghai"
2014,2,23,229.063829787234,"Beijing"
2014,2,23,82.169014084507,"Shanghai"
2014,2,24,291.116883116883,"Beijing"
2014,2,24,79.7384615384615,"Shanghai"
2014,2,25,418.0625,"Beijing"
2014,2,25,17.9655172413793,"Shanghai"
2014,2,26,323.539682539683,"Beijing"
2014,2,26,49.8676470588235,"Shanghai"
2014,2,27,17.6444444444444,"Beijing"
2014,2,27,98.4117647058823,"Shanghai"
2014,2,28,88.8125,"Beijing"
2014,2,28,81.4225352112676,"Shanghai"
2014,3,1,76.5729166666667,"Beijing"
2014,3,1,25.6285714285714,"Shanghai"
2014,3,2,146.5,"Beijing"
2014,3,2,52.5492957746479,"Shanghai"
2014,3,3,223.591397849462,"Beijing"
2014,3,3,29.6231884057971,"Shanghai"
2014,3,4,45.0947368421053,"Beijing"
2014,3,4,23.6,"Shanghai"
2014,3,5,23.3958333333333,"Beijing"
2014,3,5,37.6901408450704,"Shanghai"
2014,3,6,18.1145833333333,"Beijing"
2014,3,6,19,"Shanghai"
2014,3,7,56.6847826086956,"Beijing"
2014,3,7,21.6666666666667,"Shanghai"
2014,3,8,154.822916666667,"Beijing"
2014,3,8,42.887323943662,"Shanghai"
2014,3,9,107.625,"Beijing"
2014,3,9,76.6338028169014,"Shanghai"
2014,3,10,95.8631578947368,"Beijing"
2014,3,10,146.197183098592,"Shanghai"
2014,3,11,181.305263157895,"Beijing"
2014,3,11,49.7183098591549,"Shanghai"
2014,3,12,16.8020833333333,"Beijing"
2014,3,12,34.7164179104478,"Shanghai"
2014,3,13,22.1875,"Beijing"
2014,3,13,35.1764705882353,"Shanghai"
2014,3,14,22.9166666666667,"Beijing"
2014,3,14,74.7916666666667,"Shanghai"
2014,3,15,111.90625,"Beijing"
2014,3,15,75.6478873239437,"Shanghai"
2014,3,16,117.510416666667,"Beijing"
2014,3,16,64.8695652173913,"Shanghai"
2014,3,17,82.03125,"Beijing"
2014,3,17,79.7391304347826,"Shanghai"
2014,3,18,38.8958333333333,"Beijing"
2014,3,18,132.208333333333,"Shanghai"
2014,3,19,52.2604166666667,"Beijing"
2014,3,19,70.4861111111111,"Shanghai"
2014,3,20,9.77083333333333,"Beijing"
2014,3,20,62.7183098591549,"Shanghai"
2014,3,21,27.5368421052632,"Beijing"
2014,3,21,27.8115942028986,"Shanghai"
2014,3,22,63.6875,"Beijing"
2014,3,22,41.7142857142857,"Shanghai"
2014,3,23,152.104166666667,"Beijing"
2014,3,23,29.5492957746479,"Shanghai"
2014,3,24,231.978947368421,"Beijing"
2014,3,24,35.4857142857143,"Shanghai"
2014,3,25,206.625,"Beijing"
2014,3,25,62.1971830985916,"Shanghai"
2014,3,26,301.354166666667,"Beijing"
2014,3,26,86.0746268656716,"Shanghai"
2014,3,27,239.108695652174,"Beijing"
2014,3,27,41.3661971830986,"Shanghai"
2014,3,28,138.218390804598,"Beijing"
2014,3,28,37.3939393939394,"Shanghai"
2014,3,29,38.3541666666667,"Beijing"
2014,3,29,70.3380281690141,"Shanghai"
2014,3,30,36.4583333333333,"Beijing"
2014,3,30,97.5142857142857,"Shanghai"
2014,3,31,156.03125,"Beijing"
2014,3,31,56.5,"Shanghai"
2014,4,1,124.559139784946,"Beijing"
2014,4,1,46.7272727272727,"Shanghai"
2014,4,2,107.139784946237,"Beijing"
2014,4,2,46.1,"Shanghai"
2014,4,3,22.6145833333333,"Beijing"
2014,4,3,46.2428571428571,"Shanghai"
2014,4,4,31.8854166666667,"Beijing"
2014,4,4,50.0555555555556,"Shanghai"
2014,4,5,26.8333333333333,"Beijing"
2014,4,5,55.4571428571429,"Shanghai"
2014,4,6,59.5326086956522,"Beijing"
2014,4,6,17.6617647058824,"Shanghai"
2014,4,7,103.344086021505,"Beijing"
2014,4,7,36.134328358209,"Shanghai"
2014,4,8,172.811111111111,"Beijing"
2014,4,8,68.7746478873239,"Shanghai"
2014,4,9,123.364705882353,"Beijing"
2014,4,9,69.1285714285714,"Shanghai"
2014,4,10,84.8666666666667,"Beijing"
2014,4,10,59.3194444444444,"Shanghai"
2014,4,11,62.5652173913044,"Beijing"
2014,4,11,50.8571428571429,"Shanghai"
2014,4,12,117.989247311828,"Beijing"
2014,4,12,55.9859154929577,"Shanghai"
2014,4,13,173.290322580645,"Beijing"
2014,4,13,41.7246376811594,"Shanghai"
2014,4,14,221.255319148936,"Beijing"
2014,4,14,66.2857142857143,"Shanghai"
2014,4,15,57.8152173913044,"Beijing"
2014,4,15,44.5774647887324,"Shanghai"
2014,4,16,58.8709677419355,"Beijing"
2014,4,16,46.2608695652174,"Shanghai"
2014,4,17,109.71875,"Beijing"
2014,4,17,146.859154929577,"Shanghai"
2014,4,18,130.28125,"Beijing"
2014,4,18,62.6857142857143,"Shanghai"
2014,4,19,59.3229166666667,"Beijing"
2014,4,19,24.1617647058824,"Shanghai"
2014,4,20,69.1704545454545,"Beijing"
2014,4,20,36.3521126760563,"Shanghai"
2014,4,21,70.6022727272727,"Beijing"
2014,4,21,45.0422535211268,"Shanghai"
2014,4,22,77.5483870967742,"Beijing"
2014,4,22,54.8591549295775,"Shanghai"
2014,4,23,123.443181818182,"Beijing"
2014,4,23,67.2253521126761,"Shanghai"
2014,4,24,108.791666666667,"Beijing"
2014,4,24,53.171875,"Shanghai"
2014,4,25,124.628571428571,"Beijing"
2014,4,25,27.6760563380282,"Shanghai"
2014,4,26,35.5070422535211,"Beijing"
2014,4,26,18.2394366197183,"Shanghai"
2014,4,27,57.28125,"Beijing"
2014,4,27,65.5774647887324,"Shanghai"
2014,4,28,59.4782608695652,"Beijing"
2014,4,28,54.3478260869565,"Shanghai"
2014,4,29,89.3369565217391,"Beijing"
2014,4,29,78.943661971831,"Shanghai"
2014,4,30,98.2,"Beijing"
2014,4,30,68.4,"Shanghai"
2014,5,1,111.416666666667,"Beijing"
2014,5,1,92.9859154929577,"Shanghai"
2014,5,2,25.3854166666667,"Beijing"
2014,5,2,81.4411764705882,"Shanghai"
2014,5,3,51.28125,"Beijing"
2014,5,3,34.7971014492754,"Shanghai"
2014,5,4,31.0315789473684,"Beijing"
2014,5,4,49.7142857142857,"Shanghai"
2014,5,5,45.1294117647059,"Beijing"
2014,5,5,32.1971830985916,"Shanghai"
2014,5,6,87.5217391304348,"Beijing"
2014,5,6,37.9718309859155,"Shanghai"
2014,5,7,68.9032258064516,"Beijing"
2014,5,7,43.2253521126761,"Shanghai"
2014,5,8,84.84375,"Beijing"
2014,5,8,72.2,"Shanghai"
2014,5,9,63.1354166666667,"Beijing"
2014,5,9,50.6388888888889,"Shanghai"
2014,5,10,49.4791666666667,"Beijing"
2014,5,10,39.7464788732394,"Shanghai"
2014,5,11,23.9166666666667,"Beijing"
2014,5,11,40.134328358209,"Shanghai"
2014,5,12,43.4270833333333,"Beijing"
2014,5,12,78.9354838709677,"Shanghai"
2014,5,13,58.0729166666667,"Beijing"
2014,5,13,57.056338028169,"Shanghai"
2014,5,14,18.7446808510638,"Beijing"
2014,5,14,81.1594202898551,"Shanghai"
2014,5,15,65.7604166666667,"Beijing"
2014,5,15,61.6056338028169,"Shanghai"
2014,5,16,51.1145833333333,"Beijing"
2014,5,16,55.2142857142857,"Shanghai"
2014,5,17,58.0729166666667,"Beijing"
2014,5,17,56.5774647887324,"Shanghai"
2014,5,18,89.1979166666667,"Beijing"
2014,5,18,29.1428571428571,"Shanghai"
2014,5,19,109.936842105263,"Beijing"
2014,5,19,46.3,"Shanghai"
2014,5,20,84.5494505494506,"Beijing"
2014,5,20,75.3943661971831,"Shanghai"
2014,5,21,106.075949367089,"Beijing"
2014,5,21,111.46875,"Shanghai"
2014,5,22,132.451612903226,"Beijing"
2014,5,22,65.75,"Shanghai"
2014,5,23,77.4895833333333,"Beijing"
2014,5,23,25.1549295774648,"Shanghai"
2014,5,24,84.2736842105263,"Beijing"
2014,5,24,24.5211267605634,"Shanghai"
2014,5,25,64.4270833333333,"Beijing"
2014,5,25,87.8450704225352,"Shanghai"
2014,5,26,19.875,"Beijing"
2014,5,26,120.647887323944,"Shanghai"
2014,5,27,28.5520833333333,"Beijing"
2014,5,27,150.859375,"Shanghai"
2014,5,28,29.7204301075269,"Beijing"
2014,5,28,107.661764705882,"Shanghai"
2014,5,29,49.3928571428571,"Beijing"
2014,5,29,89.8732394366197,"Shanghai"
2014,5,30,93.0941176470588,"Beijing"
2014,5,30,83.2253521126761,"Shanghai"
2014,5,31,112.645833333333,"Beijing"
2014,5,31,44.5211267605634,"Shanghai"
2014,6,1,47.53125,"Beijing"
2014,6,1,23.3571428571429,"Shanghai"
2014,6,2,29.8125,"Beijing"
2014,6,2,48.0434782608696,"Shanghai"
2014,6,3,39.1979166666667,"Beijing"
2014,6,3,46.875,"Shanghai"
2014,6,4,59.7894736842105,"Beijing"
2014,6,4,66.5507246376812,"Shanghai"
2014,6,5,66.9673913043478,"Beijing"
2014,6,5,44.9154929577465,"Shanghai"
2014,6,6,54,"Beijing"
2014,6,6,52.5714285714286,"Shanghai"
2014,6,7,11.8315789473684,"Beijing"
2014,6,7,61,"Shanghai"
2014,6,8,34.0421052631579,"Beijing"
2014,6,8,44.0845070422535,"Shanghai"
2014,6,9,32.0114942528736,"Beijing"
2014,6,9,33.8529411764706,"Shanghai"
2014,6,10,76.5729166666667,"Beijing"
2014,6,10,28.6619718309859,"Shanghai"
2014,6,11,40.5625,"Beijing"
2014,6,11,29.3529411764706,"Shanghai"
2014,6,12,30.1555555555556,"Beijing"
2014,6,12,54.5285714285714,"Shanghai"
2014,6,13,59.0833333333333,"Beijing"
2014,6,13,85.9014084507042,"Shanghai"
2014,6,14,46.21875,"Beijing"
2014,6,14,93.4202898550725,"Shanghai"
2014,6,15,119.760416666667,"Beijing"
2014,6,15,51.5211267605634,"Shanghai"
2014,6,16,141.520833333333,"Beijing"
2014,6,16,23.7352941176471,"Shanghai"
2014,6,17,76.03125,"Beijing"
2014,6,17,44.8169014084507,"Shanghai"
2014,6,18,66.3763440860215,"Beijing"
2014,6,18,28.0144927536232,"Shanghai"
2014,6,19,124.15625,"Beijing"
2014,6,19,38.8714285714286,"Shanghai"
2014,6,20,43.28125,"Beijing"
2014,6,20,35.6521739130435,"Shanghai"
2014,6,21,57.40625,"Beijing"
2014,6,21,31.7794117647059,"Shanghai"
2014,6,22,36.09375,"Beijing"
2014,6,22,21.830985915493,"Shanghai"
2014,6,23,25.0315789473684,"Beijing"
2014,6,23,34.9722222222222,"Shanghai"
2014,6,24,59.8804347826087,"Beijing"
2014,6,24,47.5352112676056,"Shanghai"
2014,6,25,102.333333333333,"Beijing"
2014,6,25,22.1267605633803,"Shanghai"
2014,6,26,126.212765957447,"Beijing"
2014,6,26,16.2878787878788,"Shanghai"
2014,6,27,19.625,"Beijing"
2014,6,27,20.5507246376812,"Shanghai"
2014,6,28,22.3333333333333,"Beijing"
2014,6,28,87.2222222222222,"Shanghai"
2014,6,29,54.4166666666667,"Beijing"
2014,6,29,95.8194444444444,"Shanghai"
2014,6,30,73.9166666666667,"Beijing"
2014,6,30,61.1739130434783,"Shanghai"
2014,7,1,110.916666666667,"Beijing"
2014,7,1,38.6857142857143,"Shanghai"
2014,7,2,65.8586956521739,"Beijing"
2014,7,2,52.3970588235294,"Shanghai"
2014,7,3,216.147727272727,"Beijing"
2014,7,3,75.3030303030303,"Shanghai"
2014,7,4,201.089887640449,"Beijing"
2014,7,4,46.3134328358209,"Shanghai"
2014,7,5,124.5,"Beijing"
2014,7,5,30.6478873239437,"Shanghai"
2014,7,6,199.6875,"Beijing"
2014,7,6,53.8714285714286,"Shanghai"
2014,7,7,163.020833333333,"Beijing"
2014,7,7,42.830985915493,"Shanghai"
2014,7,8,87.1052631578947,"Beijing"
2014,7,8,24.8823529411765,"Shanghai"
2014,7,9,24.6354166666667,"Beijing"
2014,7,9,23.0597014925373,"Shanghai"
2014,7,10,30.9583333333333,"Beijing"
2014,7,10,95.75,"Shanghai"
2014,7,11,31.7127659574468,"Beijing"
2014,7,11,114,"Shanghai"
2014,7,12,13.3736263736264,"Beijing"
2014,7,12,77.7794117647059,"Shanghai"
2014,7,13,21.3473684210526,"Beijing"
2014,7,13,47.3055555555556,"Shanghai"
2014,7,14,29.8333333333333,"Beijing"
2014,7,14,72.6056338028169,"Shanghai"
2014,7,15,49.6666666666667,"Beijing"
2014,7,15,39.1159420289855,"Shanghai"
2014,7,16,115.072916666667,"Beijing"
2014,7,16,53.8208955223881,"Shanghai"
2014,7,17,147.635416666667,"Beijing"
2014,7,17,20.1492537313433,"Shanghai"
2014,7,18,124.166666666667,"Beijing"
2014,7,18,16.304347826087,"Shanghai"
2014,7,19,63.1368421052632,"Beijing"
2014,7,19,21.8955223880597,"Shanghai"
2014,7,20,61.4574468085106,"Beijing"
2014,7,20,22.7323943661972,"Shanghai"
2014,7,21,23.5217391304348,"Beijing"
2014,7,21,18.0140845070423,"Shanghai"
2014,7,22,12.975,"Beijing"
2014,7,22,16.2142857142857,"Shanghai"
2014,7,23,26.3958333333333,"Beijing"
2014,7,23,15.8550724637681,"Shanghai"
2014,7,24,72.0208333333333,"Beijing"
2014,7,24,20.3802816901408,"Shanghai"
2014,7,25,75.6021505376344,"Beijing"
2014,7,25,37.8695652173913,"Shanghai"
2014,7,26,101.552083333333,"Beijing"
2014,7,26,89.0422535211268,"Shanghai"
2014,7,27,102.895833333333,"Beijing"
2014,7,27,48.0615384615385,"Shanghai"
2014,7,28,108.697916666667,"Beijing"
2014,7,28,50.3142857142857,"Shanghai"
2014,7,29,114.322916666667,"Beijing"
2014,7,29,38.4788732394366,"Shanghai"
2014,7,30,134.78125,"Beijing"
2014,7,30,18.0714285714286,"Shanghai"
2014,7,31,191.072916666667,"Beijing"
2014,7,31,10.8923076923077,"Shanghai"
2014,8,1,137.623655913978,"Beijing"
2014,8,1,12.6727272727273,"Shanghai"
2014,8,2,108.135416666667,"Beijing"
2014,8,2,17.5555555555556,"Shanghai"
2014,8,3,112.354166666667,"Beijing"
2014,8,3,56.3913043478261,"Shanghai"
2014,8,4,35.4148936170213,"Beijing"
2014,8,4,70.7391304347826,"Shanghai"
2014,8,5,25.21875,"Beijing"
2014,8,5,35.9411764705882,"Shanghai"
2014,8,6,37.8645833333333,"Beijing"
2014,8,6,25.5588235294118,"Shanghai"
2014,8,7,65.6421052631579,"Beijing"
2014,8,7,19.4285714285714,"Shanghai"
2014,8,8,63.2291666666667,"Beijing"
2014,8,8,22.0422535211268,"Shanghai"
2014,8,9,80.9791666666667,"Beijing"
2014,8,9,26.3428571428571,"Shanghai"
2014,8,10,39.7291666666667,"Beijing"
2014,8,10,56.1267605633803,"Shanghai"
2014,8,11,25.4842105263158,"Beijing"
2014,8,11,30.6478873239437,"Shanghai"
2014,8,12,29,"Beijing"
2014,8,12,33.5072463768116,"Shanghai"
2014,8,13,27.554347826087,"Beijing"
2014,8,13,36.0428571428571,"Shanghai"
2014,8,14,32.5104166666667,"Beijing"
2014,8,14,23.6716417910448,"Shanghai"
2014,8,15,45,"Beijing"
2014,8,15,33.4929577464789,"Shanghai"
2014,8,16,69.6145833333333,"Beijing"
2014,8,16,35.4347826086956,"Shanghai"
2014,8,17,50.4166666666667,"Beijing"
2014,8,17,21.2089552238806,"Shanghai"
2014,8,18,61.010752688172,"Beijing"
2014,8,18,40.5857142857143,"Shanghai"
2014,8,19,81.7916666666667,"Beijing"
2014,8,19,17.7826086956522,"Shanghai"
2014,8,20,94.5952380952381,"Beijing"
2014,8,20,20.7857142857143,"Shanghai"
2014,8,21,125.177083333333,"Beijing"
2014,8,21,56.0985915492958,"Shanghai"
2014,8,22,59.3789473684211,"Beijing"
2014,8,22,37.8507462686567,"Shanghai"
2014,8,23,121.59375,"Beijing"
2014,8,23,50.9154929577465,"Shanghai"
2014,8,24,20.8421052631579,"Beijing"
2014,8,24,60.0144927536232,"Shanghai"
2014,8,25,16.6354166666667,"Beijing"
2014,8,25,63.6,"Shanghai"
2014,8,26,24.4736842105263,"Beijing"
2014,8,26,54.5633802816901,"Shanghai"
2014,8,27,55.9479166666667,"Beijing"
2014,8,27,35.3913043478261,"Shanghai"
2014,8,28,82.1,"Beijing"
2014,8,28,39.4571428571429,"Shanghai"
2014,8,29,84.4842105263158,"Beijing"
2014,8,29,40.5294117647059,"Shanghai"
2014,8,30,143.041666666667,"Beijing"
2014,8,30,18.9859154929577,"Shanghai"
2014,8,31,81.5,"Beijing"
2014,8,31,19.9583333333333,"Shanghai"
2014,9,1,104.728260869565,"Beijing"
2014,9,1,36.8823529411765,"Shanghai"
2014,9,2,22.9583333333333,"Beijing"
2014,9,2,46.6428571428571,"Shanghai"
2014,9,3,12.9166666666667,"Beijing"
2014,9,3,43.2388059701493,"Shanghai"
2014,9,4,43.6210526315789,"Beijing"
2014,9,4,106.422535211268,"Shanghai"
2014,9,5,97.2708333333333,"Beijing"
2014,9,5,72.7,"Shanghai"
2014,9,6,135.875,"Beijing"
